id,a1_country_code,a2_authority_name,a3_appellate_decision,a4_decision_year,a5_decision_month,a6_num_defendants,a7_defendant_name,a8_defendant_class,a9_enterprise_size,a10_gov_level,a11_defendant_role,a12_sector,a13_sector_other,a14_processing_contexts,a15_data_subject_complaint,a16_media_attention,a17_official_audit,a18_art33_discussed,a19_art33_breached,a20_breach_notification_effect,a21_art5_lawfulness_fairness,a22_art5_purpose_limitation,a23_art5_data_minimization,a24_art5_accuracy,a25_art5_storage_limitation,a26_art5_integrity_confidentiality,a27_art5_accountability,a28_art9_discussed,a29_vulnerable_groups,a30_art6_consent,a31_art6_contract,a32_art6_legal_obligation,a33_art6_vital_interests,a34_art6_public_task,a35_art6_legitimate_interest,a36_legal_basis_summary,a37_right_access_violated,a38_right_rectification_violated,a39_right_erasure_violated,a40_right_restriction_violated,a41_right_portability_violated,a42_right_object_violated,a43_transparency_violated,a44_automated_decisions_violated,a45_warning_issued,a46_reprimand_issued,a47_comply_data_subject_order,a48_compliance_order,a49_breach_communication_order,a50_erasure_restriction_order,a51_certification_withdrawal,a52_data_flow_suspension,a53_fine_imposed,a54_fine_amount,a55_fine_currency,a56_turnover_discussed,a57_turnover_amount,a58_turnover_currency,a59_nature_gravity_duration,a60_intentional_negligent,a61_mitigate_damage_actions,a62_technical_org_measures,a63_previous_infringements,a64_cooperation_authority,a65_data_categories_affected,a66_infringement_became_known,a67_prior_orders_compliance,a68_codes_certification,a69_other_factors,a70_systematic_art83_discussion,a71_first_violation,a72_cross_border_oss,a73_oss_role,a74_guidelines_referenced,a75_case_summary,a76_art83_weighing_summary,a77_articles_breached
Ireland_1,IE,Data Protection Commission,NO,2020,11,1,Ryanair DAC,PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NO,YES,NO,NO,NO,NO,NO,NO,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,MITIGATING,MITIGATING,MITIGATING,NOT_DISCUSSED,MITIGATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,YES,LEAD,NOT_APPLICABLE,"Ryanair DAC failed to respond to a subject access request within the statutory timeframe due to human error where an agent failed to reassign the request before leaving. This resulted in irreversible deletion of call recordings due to the 90-day retention policy, preventing full compliance with the access request. The DPC issued a reprimand under Article 58(2)(b) considering the risk to fundamental rights and the controller's remedial measures.",The DPC considered human error and subsequent remedial measures as mitigating factors. The controller implemented technical changes to prevent future errors and enhanced transparency about retention periods. No aggravating factors were discussed.,12;15
Ireland_2,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED
Ireland_5,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED
Ireland_6,IE,Data Protection Commission,NO,2020,12,1,University College Dublin,OTHER,LARGE,NOT_APPLICABLE,CONTROLLER,EDUCATION,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,YES,YES,YES,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,BREACHED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,YES,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,70000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"UCD was investigated for 7 personal data breaches involving unauthorized access to email accounts and credentials posted online. The DPC found infringements of Articles 5(1)(f), 32(1) for inadequate security measures, Article 5(1)(e) for excessive data retention, and Article 33(1) for delayed breach notification. Corrective measures included a €70,000 fine, compliance order, and reprimand.",NOT_DISCUSSED,5;32;33
Ireland_7,IE,Data Protection Commission,YES,2020,11,1,Tusla Child and Family Agency,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,HEALTH,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,NO,NOT_DISCUSSED,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NO,CHILDREN,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,YES,NO,YES,NO,NO,NO,NO,YES,75000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"Tusla breached GDPR by failing to implement appropriate security measures when sharing documents with third parties, resulting in three data breaches where sensitive information about children in care was disclosed. The DPC found infringements of Articles 32(1) and 33(1) GDPR. A €75,000 fine was imposed along with orders to bring processing into compliance and reprimands.",NOT_DISCUSSED,32;33
Ireland_8,IE,Data Protection Commission,NO,2023,1,1,Kildare County Council,PUBLIC,NOT_APPLICABLE,MUNICIPAL,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NO,NO,NO,NO,NO,NO,NO,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,The Data Protection Commission conducted an official audit of Kildare County Council in January 2023. The decision does not specify any particular findings or violations identified during the audit. No corrective measures or fines were imposed as a result of the inquiry. The case appears to have been a routine compliance check without identified infringements.,NOT_DISCUSSED,NOT_DISCUSSED
Ireland_9,IE,Data Protection Commission,NO,2023,1,1,Kildare County Council,PUBLIC,NOT_APPLICABLE,MUNICIPAL,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED
Ireland_10,IE,Data Protection Commission,NO,2023,8,1,Galway County Council,PUBLIC,NOT_APPLICABLE,MUNICIPAL,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,CCTV,NOT_DISCUSSED,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,"Controller lacked valid legal basis for processing personal data from CCTV, ANPR and body-worn cameras; DPA found no valid legal basis identified; Processing banned until valid legal basis established.",NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,YES,NO,YES,NO,YES,NO,NO,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"Galway County Council lacked valid legal basis for CCTV, ANPR and body-worn camera processing; Failed to provide appropriate signage for law enforcement purposes; Infringed obligations regarding DPIAs, access logs, and technical measures; Temporary bans imposed until valid legal basis established.",NOT_DISCUSSED,5;6;24
Ireland_11,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,0,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED
Ireland_12,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED
Ireland_13,IE,Data Protection Commission,NO,2019,0,1,City of Dublin Education and Training Board,PUBLIC,NOT_APPLICABLE,MUNICIPAL,CONTROLLER,EDUCATION,NOT_APPLICABLE,NOT_DISCUSSED,NO,NOT_DISCUSSED,YES,YES,YES,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,YES,STUDENTS,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,YES,NO,YES,NO,NO,NO,NO,YES,125000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,AGGRAVATING,MITIGATING,AGGRAVATING,NOT_DISCUSSED,MITIGATING,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"DPC investigated CDETB's personal data breach involving student grant applicants' data including special categories. Found security failures, delayed breach notification to DPC, and failure to notify data subjects despite DPC direction. Imposed €125,000 fine and compliance order.","DPC considered security failures and delayed notification as aggravating. Mitigating factors included CDETB's cooperation, acceptance of findings, apology, and proactive security improvements. Final fine reduced from proposed €210,000 due to mitigation.",5;32;33;34
Ireland_14,IE,Data Protection Commission,NO,2025,6,1,Department of Social Protection,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,DPC found DSP failed to identify valid lawful basis for biometric data collection under Article 6(1) and special category processing under Article 9(1) for SAFE 2 registration,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NO,YES,NOT_DISCUSSED,YES,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,550000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NEUTRAL,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"DPC investigated DSP's use of facial matching technology for Public Services Card registration (SAFE 2). Found DSP lacked valid lawful basis for biometric data collection and retention under Articles 5(1)(a), 6(1), 9(1) and 5(1)(e). Also violated transparency obligations under Articles 13(1)(c) and 13(2)(a) and DPIA requirements under Article 35(7)(b) and (c). DPC issued reprimand, €550,000 fine, and order to cease biometric processing within 9 months if no lawful basis established.",DPC discussed nature/gravity as aggravating due to scale and sensitivity of biometric data processing affecting 70% of population. Technical measures were found adequate and neutral. Other Article 83(2) factors were not systematically discussed.,5;6;9;13;35
Ireland_15,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,0,1,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_MENTIONED,OTHER,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,No decision text provided for analysis,NOT_DISCUSSED,NOT_DISCUSSED
Ireland_16,IE,Data Protection Commission,NOT_DISCUSSED,NOT_DISCUSSED,0,1,Data Protection Commission,PUBLIC,NOT_APPLICABLE,STATE,NOT_MENTIONED,OTHER_PUBLIC_ADMIN,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,This is not a GDPR decision but an error message from the Irish Data Protection Commission's online form system indicating a submission failure. The text provides instructions for alternative breach notification methods via email.,NOT_DISCUSSED,NOT_DISCUSSED
Ireland_17,IE,Data Protection Commission,NO,2023,6,1,Department of Health,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,NO,YES,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,DPA found no lawful basis for processing sensitive personal data obtained through broad scoping questions; processing was excessive and disproportionate for litigation purposes despite potential legal basis provisions under national law.,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NO,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,22500,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,DPC investigated Department of Health's processing of personal data in 29 litigation files involving special educational needs cases. Found infringements: processing sensitive personal data obtained through broad scoping questions was excessive and disproportionate; privacy notice lacked details of information sharing practices; inadequate security measures. Fine imposed and ban on processing sensitive data for settlement purposes.,"DPC considered GDPR factors but did not systematically discuss Article 83(2). Nature/gravity of infringement, categories of personal data affected, and technical/organizational measures were aggravating factors in sanction determination.",5;32
